playlist_id,track_id,title,artists,artist_ids,preview_url,album,cover_url,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness,key,mode,time_signature,track_popularity,release_date,cluster,mood,playlist_name,artist_image_url,album_name,album_image,release_date.1,total_tracks,playlist_cover_image_url
plv1000,5d8x2AjuDGHFdiEs1LA7X4,"Ayalpirai (From ""Laandhar"")","Shakthisree Gopalan, M.S.Prraveen, Deva, Uma Devi","7zAp0JbkavFg2rcMGvANtP, 66m0abZi6PMjIE4LVzoCRP, 1aXtuiimQwgW8Xqztgp4Kf, 2GOvdhofeVQ9pVgHP4K4vo",https://p.scdn.co/mp3-preview/c07965c45945920603aa6ad50c87ef489e7a2625?cid=382b723e3d2044a1b97de76c736789fb,"Ayalpirai (From ""Laandhar"")",https://i.scdn.co/image/ab67616d0000b273f9ece6d55624f12016ac317a,0.707,0.32,0.405,119.956,0.891,7.76E-05,0.124,-10.263,0.0557,3,0,3,18,5/17/2024,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27399aa1a7878bfb3075d81ebc6,"Ayalpirai (From ""Laandhar"")",https://i.scdn.co/image/ab67616d0000b273f9ece6d55624f12016ac317a,5/17/2024,1,
plv1000,2hkTQNIYPFv0r8dk1OdYLg,The First Rain,Michel Brown,1hkmtdMFegFuNSV5qhrqGZ,https://p.scdn.co/mp3-preview/6978857117f2caf515728b043c18702a0201d43e?cid=382b723e3d2044a1b97de76c736789fb,The First Rain,https://i.scdn.co/image/ab67616d0000b2737be8ecfda9604b0c058c2f7b,0.368,0.0515,0.0386,74.03,0.982,0.906,0.106,-22.947,0.0409,9,0,1,32,2/7/2019,5,Thoughtful,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2737be8ecfda9604b0c058c2f7b,The First Rain,https://i.scdn.co/image/ab67616d0000b2737be8ecfda9604b0c058c2f7b,2/7/2019,1,
plv1000,4BggEwLhGfrbrl7JBhC8EC,Butterfly,Crazy Town,4iSKnRZAxkmqNok6tv10Se,https://p.scdn.co/mp3-preview/9d3bbc954641720af57379d0ef40a9e3dd807335?cid=382b723e3d2044a1b97de76c736789fb,The Gift Of Game,https://i.scdn.co/image/ab67616d0000b273be3d60f650c3b9dbad061f7f,0.736,0.811,0.609,103.502,0.00132,0.000142,0.107,-4.17,0.081,9,0,4,74,11/4/1999,6,Melancholic,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273be3d60f650c3b9dbad061f7f,The Gift Of Game,https://i.scdn.co/image/ab67616d0000b273be3d60f650c3b9dbad061f7f,11/4/1999,14,
plv1000,1z0pKVAU4oXe79uyNF4SYk,"Saaral Saaral (From ""Rasavathi"")","Thaman S, Yugabharathi, Lakshmi Meghana","2FgHPfRprDaylrSRVf1UlN, 4kzSv6FtNOoY6s4VFD3L6e, 50bnXBdKRT1GbiWGKS0YhN",https://p.scdn.co/mp3-preview/9cb13ea53b4ed84969efced24b1d494e1313644b?cid=382b723e3d2044a1b97de76c736789fb,"Saaral Saaral (From ""Rasavathi"")",https://i.scdn.co/image/ab67616d0000b273711ff182931912ad360f58f3,0.756,0.648,0.78,102.978,0.775,0.0386,0.114,-7.957,0.0368,0,1,4,36,5/2/2024,6,Melancholic,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273b8719eb9d8c54eefc78a225a,"Saaral Saaral (From ""Rasavathi"")",https://i.scdn.co/image/ab67616d0000b273711ff182931912ad360f58f3,5/2/2024,1,
plv1000,31jK1Iam6FDMM12spr9Qrv,"Parayathe Peythennullil (From ""BEHINDD"")","Najim Arshad, Arif Ansar, Sooraj Subbayyan","4v0D49goEdstHHCMMlbpt1, 3nkD8hzJSx5c4sfx2Pg309, 0qp9MATDJKvzhSz0RTjOGj",https://p.scdn.co/mp3-preview/5b2a5b1fed7428a60bea64bfa28701efd1cb9109?cid=382b723e3d2044a1b97de76c736789fb,"Parayathe Peythennullil (From ""Behindd"")",https://i.scdn.co/image/ab67616d0000b273fcb3572ed7a4e65d220e4de0,0.521,0.452,0.469,159.88,0.749,0.000689,0.084,-9.284,0.033,9,0,4,11,5/4/2024,7,Worried,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273fcb3572ed7a4e65d220e4de0,"Parayathe Peythennullil (From ""Behindd"")",https://i.scdn.co/image/ab67616d0000b273fcb3572ed7a4e65d220e4de0,5/4/2024,1,
plv1000,6qrdOL9wdshydIBY3OHT6G,Theraattam Poguthu,"Ghibran, Gold Devaraj","3jw2v5ZbSWBinNaECXq8cJ, 2Daf4nkCTn4wwE3ckhBVRn",https://p.scdn.co/mp3-preview/2a13dc081fb3a3dbb26882c9a9c3e7bd89b9747e?cid=382b723e3d2044a1b97de76c736789fb,Kurangu Pedal (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730c02a758d33ec30e176c8ee5,0.693,0.759,0.742,157.416,0.496,0,0.155,-5.092,0.382,3,1,3,16,5/7/2024,0,Happy,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27361699895865af6c4cfce199e,Kurangu Pedal (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730c02a758d33ec30e176c8ee5,5/7/2024,3,
plv1000,0tyHtkMv3PMWIUbK0ZqOHi,"Nandanandanaa (From ""The Family Star"")","Sid Sriram, Gopi Sundar, Anantha Sreeram","7qjJw7ZM2ekDSahLXPjIlN, 4xlqU0G9EloUPHL1qlmWY6, 73q7QOnwGy6huqoJ9JCRYD",https://p.scdn.co/mp3-preview/569f3d1a16fe7592204ac01fd70c8b55ab287c0d?cid=382b723e3d2044a1b97de76c736789fb,"Nandanandanaa (From ""The Family Star"")",https://i.scdn.co/image/ab67616d0000b2731329ab639c9791294e822fad,0.841,0.519,0.856,117.019,0.273,0.0074,0.121,-9.91,0.0293,10,1,4,50,2/7/2024,6,Melancholic,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2739a02561d3eadd800526e8a19,"Nandanandanaa (From ""The Family Star"")",https://i.scdn.co/image/ab67616d0000b2731329ab639c9791294e822fad,2/7/2024,1,
plv1000,5PIV66Dit6Gr1zTq65XyRv,Ente Omane,"Shakthisree Gopalan, Harsha Vardhan","7zAp0JbkavFg2rcMGvANtP, 5HBsR2S0am7usrUZ5GVos1",https://p.scdn.co/mp3-preview/75ef88d90c84c49bf4afb433d42e58859dbc8d9b?cid=382b723e3d2044a1b97de76c736789fb,Ente Omane,https://i.scdn.co/image/ab67616d0000b273577be051570dd326cefdd372,0.776,0.587,0.949,80.002,0.278,0,0.0746,-7.967,0.119,0,1,4,18,4/16/2024,6,Melancholic,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27399aa1a7878bfb3075d81ebc6,Ente Omane,https://i.scdn.co/image/ab67616d0000b273577be051570dd326cefdd372,4/16/2024,1,
plv1000,1NraWaup7fKQJSahx60NcV,"Mandaikku Soouurru Eruthu (From ""Soodhu Kavvum 2"") (Original Motion Picture Soundtrack)","Karnan Kanapathy, Premgi Amaren, Stephen Zechariah","7ckDqrVOzKpUk5yqQpQyPf, 4GxNKj50amLne9azxcrqK2, 4ONKKiZXVVuz5nAWCUnnjG",https://p.scdn.co/mp3-preview/821ddf57e9d810b956841391987422a975b3aa2f?cid=382b723e3d2044a1b97de76c736789fb,"Mandaikku Soouurru Eruthu (From ""Soodhu Kavvum 2"") (Original Motion Picture Soundtrack)",https://i.scdn.co/image/ab67616d0000b27359a137aca21ea8db42a03bef,0.7,0.795,0.51,86.996,0.0591,0.0357,0.53,-11.796,0.121,1,1,4,28,4/23/2024,9,Sad,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27359a137aca21ea8db42a03bef,"Mandaikku Soouurru Eruthu (From ""Soodhu Kavvum 2"") (Original Motion Picture Soundtrack)",https://i.scdn.co/image/ab67616d0000b27359a137aca21ea8db42a03bef,4/23/2024,1,
plv1000,58bERCdMLuGfl2ZQ0sygix,Kannadi Nilave,"Ajai S Khashyap, Saindhavi, Karthik Netha","5dW8IcqAqgqrUNWEBYmj3A, 6rEXjeIJ0wL6BFdo8CRcit, 3o7GGc9KjbLzTCwOq9WL55",https://p.scdn.co/mp3-preview/7c89ae63cd86924b0685e40e3044d53351c4da72?cid=382b723e3d2044a1b97de76c736789fb,Dear (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27319fc337736456d959d9f9a08,0.662,0.522,0.247,114.973,0.277,8.42E-05,0.269,-11.68,0.0327,10,0,4,23,4/19/2024,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27319fc337736456d959d9f9a08,Dear (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27319fc337736456d959d9f9a08,4/19/2024,7,
plv1000,6rsmlUhCUyZEgsFXaxRhae,"Madhuramum Idha (From ""The Family Star"")","Priyanka NK, Gopi Sundar, Vivek","2ur0GHc7zvYZXe0WjIKd2K, 4xlqU0G9EloUPHL1qlmWY6, 25Pa1Vz1ZuTHmXPiYeMcgx",https://p.scdn.co/mp3-preview/3cc46b192698883a41739bf7c09002b83205cbed?cid=382b723e3d2044a1b97de76c736789fb,"Madhuramum Idha (From ""The Family Star"")",https://i.scdn.co/image/ab67616d0000b2734a7fd35d2665390a8009fad6,0.733,0.571,0.502,139.861,0.521,0.0121,0.105,-8.616,0.0693,4,0,4,36,4/9/2024,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2734a7fd35d2665390a8009fad6,"Madhuramum Idha (From ""The Family Star"")",https://i.scdn.co/image/ab67616d0000b2734a7fd35d2665390a8009fad6,4/9/2024,1,
plv1000,0XEKDkZVqpLWX5Z7LhABHF,Maayoney,"Jonita Gandhi, Sean Roldan, Muthamil","00sCATpEvwH48ays7PlQFU, 3TUNkjIHkcvEy9oeK2D4hU, 00qjMsqhac19yBB1Um8BU2",https://p.scdn.co/mp3-preview/e2b03803eb4ff7b6e3cc86137352e68ee3716d98?cid=382b723e3d2044a1b97de76c736789fb,Inga Naan Thaan Kingu (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273ceda9ee34a5c74d83a429f3a,0.643,0.713,0.628,148.605,0.369,0,0.162,-5.806,0.0709,9,0,3,23,5/30/2024,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273c956570aa19c0b82b719fee6,Inga Naan Thaan Kingu (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273ceda9ee34a5c74d83a429f3a,5/30/2024,10,
plv1000,2Hwd07KC1h2ISM2zCuyv5D,"Sollu (From ""VM ORIGINALS - Season 1"")","Vivek - Mervin, Vivek Siva, Nithyashree Venkataramanan","4hBCDHUWTljP6BDl5AekgW, 7B0eBcEyMXoyqBrVyj7gFD, 2rjIp8JxMfyeWWcRj2bixP",https://p.scdn.co/mp3-preview/bca1dbc39d44bff48197123fe71ef2a261731fe1?cid=382b723e3d2044a1b97de76c736789fb,"Sollu (From ""VM ORIGINALS - Season 1"")",https://i.scdn.co/image/ab67616d0000b2734c758821b5b1a943a83971a2,0.723,0.582,0.756,147.935,0.409,0,0.133,-7.125,0.0388,1,0,3,30,4/6/2024,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273abbe8497f69584ee3173133b,"Sollu (From ""VM ORIGINALS - Season 1"")",https://i.scdn.co/image/ab67616d0000b2734c758821b5b1a943a83971a2,4/6/2024,1,
plv1000,1RQxUwPxG0Yv5VBvdds4kE,Sidu Sidu,"Barath Dhanasekar, Kapil Kapilan","67sk0ISBwhavYRmJxZTWqD, 0nMjhemqRwrboQGcs92fh2",https://p.scdn.co/mp3-preview/7dab48b6fc3dbaf50fb642fe2329931951a553ec?cid=382b723e3d2044a1b97de76c736789fb,Romeo (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730fceccab63b89394c90684d6,0.471,0.587,0.408,155.928,0.342,0,0.23,-6.198,0.0296,5,0,3,40,4/10/2024,7,Worried,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2730fceccab63b89394c90684d6,Romeo (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730fceccab63b89394c90684d6,4/10/2024,8,
plv1000,2i7hOM9vywqMogW7HU3z2F,Ennammaa,Yuvan Shankar Raja,6AiX12wXdXFoGJ2vk8zBjy,https://p.scdn.co/mp3-preview/6380b6d7d4dee01c6a099a4f4e55c04246cb3506?cid=382b723e3d2044a1b97de76c736789fb,Pon Ondru Kanden,https://i.scdn.co/image/ab67616d0000b273bbea8da21233cdb53162cd7c,0.553,0.476,0.604,85.956,0.519,4.28E-05,0.074,-9.943,0.253,0,0,5,39,4/5/2024,2,Relaxed,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27332f43d2b7862589792370786,Pon Ondru Kanden,https://i.scdn.co/image/ab67616d0000b273bbea8da21233cdb53162cd7c,4/5/2024,4,
plv1000,6cCdiiRqpc3nIslPns7WtL,"Kolluraale (From ""Maanavan"")","Ghibran, Pradeep Kumar","3jw2v5ZbSWBinNaECXq8cJ, 15ClyGUe5g2vllncIC4tp6",https://p.scdn.co/mp3-preview/894d1f25d262843da767c4da9d0adc1dc5346e0e?cid=382b723e3d2044a1b97de76c736789fb,"Kolluraale (From ""Maanavan"")",https://i.scdn.co/image/ab67616d0000b273f5829015cd079769cba3cea3,0.742,0.776,0.937,109.948,0.173,0,0.256,-6.152,0.0392,5,0,4,36,3/22/2024,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27361699895865af6c4cfce199e,"Kolluraale (From ""Maanavan"")",https://i.scdn.co/image/ab67616d0000b273f5829015cd079769cba3cea3,3/22/2024,1,
plv1000,6mnGDAVqDTGX7Smh2fgz5d,Ethanaala,"Devi Sri Prasad, Sinduri Vishal","5sSzCxHtgL82pYDvx2QyEU, 6KjiNHnbm1CNrIN0z7wJtO",https://p.scdn.co/mp3-preview/b8ad6d3f0be20a469c0bc8054f740bd6b1699fc0?cid=382b723e3d2044a1b97de76c736789fb,Rathnam (Tamil),https://i.scdn.co/image/ab67616d0000b2738772e3d6d13744089d61ba38,0.615,0.367,0.332,167.972,0.282,1.75E-05,0.113,-11.56,0.136,0,1,4,26,4/27/2024,0,Happy,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2738772e3d6d13744089d61ba38,Rathnam (Tamil),https://i.scdn.co/image/ab67616d0000b2738772e3d6d13744089d61ba38,4/27/2024,9,
plv1000,55HpW5wBY4LFazpiczHLFD,"Jaragandi (From ""Game Changer"")","Daler Mehndi, Sunidhi Chauhan, Thaman S, Anantha Sriram","6wa1AsxB9oJP7lwNSmbcYx, 3eDT9fwXKuHWFvgZaaYC5v, 2FgHPfRprDaylrSRVf1UlN, 5wE0KHIPasAq9oKW3PkDpq",https://p.scdn.co/mp3-preview/e1e45eee0d542637c487f0226449ae739cd31dfc?cid=382b723e3d2044a1b97de76c736789fb,"Jaragandi (From ""Game Changer"")",https://i.scdn.co/image/ab67616d0000b2736564686fde2282377a01634f,0.636,0.902,0.744,93.052,0.744,2.24E-05,0.175,-5.653,0.137,5,0,4,40,3/27/2024,9,Sad,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b2736564686fde2282377a01634f,"Jaragandi (From ""Game Changer"")",https://i.scdn.co/image/ab67616d0000b2736564686fde2282377a01634f,3/27/2024,1,
plv1000,7mjF9JEihQK1BLh6NUy9op,"Kalyaana Satham Satham (From ""The Family Star"")","Karthik, Padma Latha, Gopi Sundar, Vivek","0LSPREIgGMZXCuKVel7LVD, 6quH1Jx1yR0QdQhS4TIZeO, 4xlqU0G9EloUPHL1qlmWY6, 25Pa1Vz1ZuTHmXPiYeMcgx",https://p.scdn.co/mp3-preview/c4f42b6af5e2cd6d5fed0947e70b7a6affe48e11?cid=382b723e3d2044a1b97de76c736789fb,"Kalyaana Satham Satham (From ""The Family Star"")",https://i.scdn.co/image/ab67616d0000b27319cc6f75add3c9cf8549dd23,0.499,0.71,0.446,107.243,0.308,0.00063,0.133,-8.209,0.0672,4,1,3,45,3/26/2024,2,Relaxed,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273bbb1baba1271b3f6552bd11b,"Kalyaana Satham Satham (From ""The Family Star"")",https://i.scdn.co/image/ab67616d0000b27319cc6f75add3c9cf8549dd23,3/26/2024,1,
plv1000,2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto","6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",https://p.scdn.co/mp3-preview/c6f315711a77fba52139f54587afa7e7d16a1232?cid=382b723e3d2044a1b97de76c736789fb,GOLDEN,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,0.79,0.831,0.872,124.987,0.312,0,0.0797,-4.185,0.044,11,1,4,86,11/3/2023,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,GOLDEN,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,11/3/2023,11,
plv1000,0h7QMc9ZRzA9QJrbEHytn2,The Astronaut,JIN,5vV3bFXnN6D6N3Nj4xRvaV,https://p.scdn.co/mp3-preview/7b72aa57bead2ef8a9360452fc7f2208ff4fa006?cid=382b723e3d2044a1b97de76c736789fb,The Astronaut,https://i.scdn.co/image/ab67616d0000b27343aaff780ea621da5ce4eb0a,0.54,0.761,0.215,124.988,0.00446,2.50E-06,0.137,-5.356,0.0311,5,1,4,85,10/28/2022,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27343aaff780ea621da5ce4eb0a,The Astronaut,https://i.scdn.co/image/ab67616d0000b27343aaff780ea621da5ce4eb0a,10/28/2022,1,
plv1000,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,5IH6FPUwQTxPSXurCrcIov,https://p.scdn.co/mp3-preview/19007111a4e21096bcefef77842d7179f0cdf12a?cid=382b723e3d2044a1b97de76c736789fb,Narrated For You,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,0.652,0.557,0.483,150.073,0.74,0,0.124,-5.714,0.0318,1,0,4,82,11/16/2018,0,Happy,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,Narrated For You,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,11/16/2018,12,
plv1000,0xttqqTj7ZAGyVkfOYxQ4F,Nee Paartha Vizhigal - The Touch of Love,"Anirudh Ravichander, Vijay Yesudas, Shweta Mohan","4zCH9qm4R2DADamUHMCa6O, 0aUQnP4HhUQXcurZl9GJIA, 1rdQOMFFtoskDXXUVjiGo9",https://p.scdn.co/mp3-preview/bca08fc20fcc41f3bed9ff916f3f7441ce5154d3?cid=382b723e3d2044a1b97de76c736789fb,3 (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730d66934f5370419636c78f18,0.665,0.596,0.644,110.055,0.293,3.67E-05,0.247,-6.969,0.0278,9,0,4,68,12/23/2011,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d,3 (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2730d66934f5370419636c78f18,12/23/2011,10,
plv1000,7AHKnQ6XB5l7GL4pTJWLZn,Kutty Pattas,"Santhosh Dhayanidhi, Rakshita Suresh","45W4EDnXayqLZPpJQJAKN3, 76Z6SMQPibr8qI24AhdvbJ",https://p.scdn.co/mp3-preview/476352977835e509b6db5387418a9ffd6bf32c65?cid=382b723e3d2044a1b97de76c736789fb,Kutty Pattas,https://i.scdn.co/image/ab67616d0000b273477dcbc6195534f52cc8048e,0.895,0.467,0.742,132.955,0.178,0,0.0802,-10.48,0.199,5,0,4,56,3/26/2021,8,Upset,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273477dcbc6195534f52cc8048e,Kutty Pattas,https://i.scdn.co/image/ab67616d0000b273477dcbc6195534f52cc8048e,3/26/2021,1,
plv1000,7eS07q4Ft2ySmiH7NalStq,Gaandu Kannamma,Vivek - Mervin,4hBCDHUWTljP6BDl5AekgW,https://p.scdn.co/mp3-preview/535c3aa8b0718d580b192e33822c8fe4c73b2731?cid=382b723e3d2044a1b97de76c736789fb,Gaandu Kannamma,https://i.scdn.co/image/ab67616d0000b2735cf8c612f3050cf32eb53256,0.845,0.798,0.888,89.952,0.144,1.48E-05,0.304,-7.018,0.153,9,1,3,55,2/7/2020,6,Melancholic,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273abbe8497f69584ee3173133b,Gaandu Kannamma,https://i.scdn.co/image/ab67616d0000b2735cf8c612f3050cf32eb53256,2/7/2020,1,
plv1000,6O9Y7nRXMHOsYt5ALfMyeU,"Nethu (From ""Jagame Thandhiram"")","Santhosh Narayanan, Dhanush","5FVBduYaeVBb6JIghza7v6, 2F3KtUVtrt2GLjcl6pB4cz",https://p.scdn.co/mp3-preview/06ff1abb458503b14c695523c361029c1836abb3?cid=382b723e3d2044a1b97de76c736789fb,"Nethu (From ""Jagame Thandhiram"")",https://i.scdn.co/image/ab67616d0000b2739c569bba7da9527ecc2e5554,0.54,0.359,0.508,153.822,0.89,0.000329,0.116,-8.029,0.0326,3,0,3,47,5/22/2021,4,Neutral,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27399aa1a7878bfb3075d81ebc6,"Nethu (From ""Jagame Thandhiram"")",https://i.scdn.co/image/ab67616d0000b2739c569bba7da9527ecc2e5554,5/22/2021,1,
plv1000,7n5Jcqw85WSfJHrMXsk5N2,Mangalyam,"Thaman S, Silambarasan TR, Roshini JKV","2FgHPfRprDaylrSRVf1UlN, 5Hn84AFwiTEi8eMoI5B9AS, 5e7jC00VGhxRpK5f9ahXhX",https://p.scdn.co/mp3-preview/9c9c55628934a4446218a62ca41ef7c21aff1d21?cid=382b723e3d2044a1b97de76c736789fb,Eeswaran (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2738d6df134128265744e1b4706,0.837,0.948,0.825,111.028,0.447,2.51E-05,0.19,-5.135,0.199,9,0,4,59,1/2/2021,6,Melancholic,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273b8719eb9d8c54eefc78a225a,Eeswaran (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2738d6df134128265744e1b4706,1/2/2021,4,
plv1000,3qTNm4Mta37YmEcLeQcdw3,Oru Devathai,"Yuvan Shankar Raja, Roop Kumar Rathod","6AiX12wXdXFoGJ2vk8zBjy, 03SZmfKAgYRQKUwy0EoJUa",https://p.scdn.co/mp3-preview/ba36630df01ed17b4dfdf0a75f5b6942bae006b2?cid=382b723e3d2044a1b97de76c736789fb,Vaamanan (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2734153362cbc03452127355954,0.625,0.492,0.28,120.033,0.163,0.000781,0.111,-9.618,0.0332,0,0,4,58,4/13/2009,1,Excited,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b27332f43d2b7862589792370786,Vaamanan (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b2734153362cbc03452127355954,4/13/2009,5,
plv1000,0qvoxfYodIfe14gaidhnsV,Andha Kanna Paathaakaa,"Anirudh Ravichander, Yuvan Shankar Raja","4zCH9qm4R2DADamUHMCa6O, 6AiX12wXdXFoGJ2vk8zBjy",https://p.scdn.co/mp3-preview/65763ebd2a7c143d477e2a0b57bc06f32aae068a?cid=382b723e3d2044a1b97de76c736789fb,Master (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27332f43d2b7862589792370786,0.747,0.86,0.625,90.445,0.301,0.0383,0.0743,-4.071,0.279,6,0,4,58,3/16/2020,6,Melancholic,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d,Master (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27332f43d2b7862589792370786,3/16/2020,8,
plv1000,4Lm0D6ituSgOi1AXLhUqcx,"Rendu Kaadhal (From ""Kaathuvaakula Rendu Kaadhal"")","Anirudh Ravichander, Shakthisree Gopalan, Aishwarya Suresh Bindra","4zCH9qm4R2DADamUHMCa6O, 7zAp0JbkavFg2rcMGvANtP, 6QOMlTNUkY4dIVIPiJ0KMg",https://p.scdn.co/mp3-preview/8815af6ea0f254dfe0f4bc6f5ed00a50f447e8a0?cid=382b723e3d2044a1b97de76c736789fb,"Rendu Kaadhal (From ""Kaathuvaakula Rendu Kaadhal"")",https://i.scdn.co/image/ab67616d0000b273a45f4c5d7a223a37531863c6,0.288,0.462,0.217,159.53,0.767,0.00704,0.112,-8.91,0.0335,2,0,4,61,2/14/2021,3,Calm,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d,"Rendu Kaadhal (From ""Kaathuvaakula Rendu Kaadhal"")",https://i.scdn.co/image/ab67616d0000b273a45f4c5d7a223a37531863c6,2/14/2021,1,
plv1000,5VlojXyAGM1q9ke2ybxrVT,Hosanna,"Hillsong UNITED, Brooke Ligertwood","74cb3MG0x0BOnYNW1uXYnM, 7iETGaxJ4crz3qaljDPCKC",https://p.scdn.co/mp3-preview/e6da76550d9a910dcd20fe9b329ffac3ca8caf9c?cid=382b723e3d2044a1b97de76c736789fb,All Of The Above,https://i.scdn.co/image/ab67616d0000b273442a4e58697d1502ed7e613e,0.406,0.657,0.0923,153.912,0.0337,0.00134,0.168,-4.735,0.0306,1,0,4,55,2007,3,Calm,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273442a4e58697d1502ed7e613e,All Of The Above,https://i.scdn.co/image/ab67616d0000b273442a4e58697d1502ed7e613e,2007,14,
plv1000,3B4Wf3Fo11BXSuVPi1dtDO,Oh Oh - The First Love of Tamizh,"Anirudh Ravichander, Dhanush, Nikhita Gandhi","4zCH9qm4R2DADamUHMCa6O, 2F3KtUVtrt2GLjcl6pB4cz, 3tPQOjkxO3mrYrrgkTeXgH",https://p.scdn.co/mp3-preview/659c6afda7d6cdae3f2636a74ef84b47a8d68ab8?cid=382b723e3d2044a1b97de76c736789fb,Thangamagan (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27313b7a8eeb130eb275fb3935f,0.594,0.587,0.448,85.002,0.413,0.00013,0.0904,-8.705,0.0268,4,1,4,63,11/27/2015,9,Sad,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d,Thangamagan (Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b27313b7a8eeb130eb275fb3935f,11/27/2015,4,
plv1000,0fGclndst25Qqy8j4u5De5,"Chellamma (From ""Doctor"")","Anirudh Ravichander, Jonita Gandhi","4zCH9qm4R2DADamUHMCa6O, 00sCATpEvwH48ays7PlQFU",https://p.scdn.co/mp3-preview/d3b423e665f7b9b4a5bffd35897a52d254f19215?cid=382b723e3d2044a1b97de76c736789fb,"Chellamma (From ""Doctor"")",https://i.scdn.co/image/ab67616d0000b273c956570aa19c0b82b719fee6,0.498,0.679,0.743,99.702,0.256,0.000325,0.0589,-7.252,0.214,4,0,3,59,7/16/2020,2,Relaxed,Unknown Playlist,https://i.scdn.co/image/ab67616d0000b273809bf7d9ca23a1056904ed3d,"Chellamma (From ""Doctor"")",https://i.scdn.co/image/ab67616d0000b273c956570aa19c0b82b719fee6,7/16/2020,1,
